time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.19431914085,0.0306408070745,12.2696158398,0.0159776519032,6.2155815516,0.0,0.506391165622,0.0818947476868,3.0833337352,0.00691019393491,0.000287261426286,0.0,437.08900536296295,438.0737503941112,438.90465197589674,437.64487628788237
1.3800000000000008,0.226268319225,0.0359271013196,12.4601402275,0.0167485407268,6.21582879231,0.0,0.558525201142,0.094376764728,3.26696102523,0.0226574641812,0.0108569685229,0.0,471.6496419029058,472.4652045335975,471.4823766019814,472.6973433752234
1.4400000000000008,0.261030061521,0.0419063812598,12.6571344795,0.0178673892416,6.21628271494,0.0,0.60013514819,0.10504620869,3.29941411945,0.00909539473742,-3.34950502543e-07,0.0,426.69462059138453,425.7665923335458,426.53313828189243,425.37325683643627
1.5000000000000009,0.298633385028,0.0486386097176,12.8613396485,0.0179807488509,6.21650239376,0.0,0.653246846794,0.119396689656,3.50679856909,-0.019192017628,0.0101298943274,0.0,480.5645072067951,481.3317200265128,480.7260887227046,478.5777876164427
1.560000000000001,0.339245900056,0.0561819204395,13.0754600514,0.0165940223131,6.21686798818,0.0,0.700417315989,0.131907435009,3.63015924649,-0.0324064529244,-0.00353701782472,0.0,456.90990864799784,455.81889557328157,457.110732362002,456.0563700946508
1.620000000000001,0.382877547466,0.0644908188181,13.2999153353,0.0147327104482,6.21645581191,0.0,0.753951304556,0.144815584249,3.85095189416,-0.0283877465193,-0.0145447971484,0.0,486.79961999901496,485.9752974595572,485.86631188910684,486.1672813819349
1.680000000000001,0.42945061096,0.0734690990755,13.5334088602,0.012699216119,6.21565364889,0.0,0.798540539124,0.154273605205,3.93187490813,-0.0481513459245,-0.0111165565789,0.0,445.6545044650112,445.93476836567476,446.37030807800267,444.7538802249866
1.740000000000001,0.47884244387,0.0829940657264,13.7736735246,0.0106409643816,6.2152672062,0.0,0.847866297108,0.162959301085,4.07642738523,-0.0154995335441,0.00157003133294,0.0,465.5756755728551,466.5673841749604,464.3165891748941,466.8706775107896
1.8000000000000012,0.531049280165,0.0929785645463,14.0204283577,0.00936322889866,6.21543279629,0.0,0.892321023191,0.169749626494,4.14846521514,-0.0365945155738,0.00503930319102,0.0,444.76201509262023,445.0460328713263,445.1534689903277,443.42370131643906
1.8600000000000012,0.585989116328,0.103350324653,14.2725677013,0.00663790632711,6.21603286296,0.0,0.938921017553,0.175731124404,4.25577952686,-0.0760229825654,0.0184304611354,0.0,454.95379634035,456.02470282814096,458.34080820232543,455.1945699731025
1.9200000000000013,0.643600924954,0.114005222841,14.5295620955,0.00220823834517,6.21736538381,0.0,0.981329651093,0.179001555723,4.31049941474,-0.0697660410215,0.0288582533715,0.0,440.5896144365359,441.45102529102917,439.76941269075644,440.28310777403885
1.9800000000000013,0.703577515452,0.12476848571,14.7875657627,6.28084409336,6.21933858363,0.0,1.01772536321,0.179408648336,4.28971187813,-0.0920814156757,0.0399219589133,0.0,416.16640685790736,417.1342814868651,416.8473178417626,414.8872133418835
2.0400000000000014,0.766027888227,0.135456723011,15.0494999538,6.27520640246,6.22201012257,0.0,1.06362360859,0.176255170413,4.44086420373,-0.0980118687249,0.0524273573998,0.0,469.92649231090707,470.8959359342513,470.64001964903093,470.17378131722546
2.1000000000000014,0.830952571083,0.145860909299,15.3169794507,6.268837333,6.22556256684,0.0,1.10019726412,0.169994090727,4.4750054242,-0.132083843351,0.0701461502475,0.0,434.89448464024514,436.37871756842407,436.5486513103849,433.6849835382682
2.1600000000000015,0.898073849021,0.155741787903,15.5878302818,6.26091589979,6.22948259789,0.0,1.13674052879,0.158588084318,4.55306775325,-0.13190437213,0.0533690355973,0.0,450.1262797763877,448.76941395230244,449.60302529771417,449.601769220414
2.2200000000000015,0.967202839158,0.164826820345,15.8613726094,6.25248877368,6.23323833109,0.0,1.16722688559,0.143527627094,4.56497426692,-0.168961852282,0.0765598126003,0.0,427.6023023145938,429.57644435271425,431.08903064900414,427.92542347179176
2.2800000000000016,1.03834647673,0.17267675984,16.1409305092,6.24321064693,6.23753193056,0.0,1.20365831369,0.117052660433,4.75286126922,-0.135399072247,0.0589957651086,0.0,483.6915533636861,482.3702833525463,482.11370566949665,484.6217667415295
